track_id,track_popularity,track_album_id,processed_track_name,track_length,track_word_count,track_sentiment,processed_track_artist,artist_length,artist_word_count,artist_sentiment,processed_track_album_name,album_length,album_word_count,album_sentiment,track_album_release_year,track_album_release_month,track_album_release_day
5RcuACCOhgoc4ZH57AVCLA,53,4EPQtdq6vvwxuYeQTrwDVY,feel like fool,14,3,0.0,kali uchis,10,2,0.0,isolation,9,1,0.0,2018,4,6
1rzyMlUqq6MvTvzZYdB3C3,35,0NouBnbXRJKFWzm9LwCW0K,fairy feller masterstroke remastered 2011,41,5,0.0,queen,5,1,0.0,queen ii 2011 remaster,22,4,0.0,1974,3,8
46A3OWCRJbZJkRtRRjH60k,1,17vnyRRtDaF8O1XbqzYGjA,turn light,10,2,0.4,dog blood,9,2,0.0,turn light,10,2,0.4,2019,3,29
6s961AorFHwuX9KSdEcJfy,0,5sOvZsoLXLQROGj7nyCYIo,god,3,1,0.0,isaac carree,12,2,0.0,reset,5,1,0.0,2013,6,25
0eJzykWzPq1TW7hrvMxKc9,38,6RZY9I5gDYHRfYZ31EJkRX,made feat trick trick,21,4,0.0,d12,3,1,0.0,made feat trick trick single,28,5,-0.07142857142857142,2011,4,4
5rKEC4enuOXJ37zx9OCz2G,52,3kKlWLC73DT1EZIpd2r6UI,donde voy feat daddy yankee,27,5,0.0,cosculluela,11,1,0.0,donde voy feat daddy yankee,27,5,0.0,2016,5,13
6Mu2zk6QIdBF1t7rZ3moBD,0,3zmYxxhs4NXzLrvi2lNY5i,zackig die patte,16,3,0.0,nazar,5,1,0.0,irreversibel,12,1,0.0,2016,5,13
5EdYlCWou17k0N1PADLKfO,58,1nqYsOef1yKKuGOVchbsk6,call mine asketa natan chaim remix,34,6,0.0,chainsmokers,12,1,0.0,call mine remixes,17,3,0.0,2019,7,19
0zMtn83Kugr36iAEE8iljq,26,7MySE51e7egIXLRIDEPpN3,community,9,1,0.0,cranberry dolphin,17,2,0.0,community,9,1,0.0,2019,12,25
6ywkJT7h0rIj8S1QKqAIDE,49,1jvfABr5t081rCAjajFQey,angelito remastered 2016,24,3,0.0,omar,4,1,0.0,king king 10th anniversary remastered,37,5,0.0,2016,11,11
5OI4XbIHmAGDNnmP01sD82,25,17mrdLXkhmlY36jRm9cUbw,thinkin back,12,2,0.0,color badd,10,2,0.0,cmb,3,1,0.0,1991,7,23
5rgnyXr2PXFWsAnPFew077,17,3N88bRVAwQrtKqSV0UgU69,never,5,1,0.0,weeknd,6,1,0.0,dear melancholy,15,2,0.0,2018,3,30
6C4LXC9UFH1IKiHYOp0BiJ,72,6GaqU0TlYBKHUiSJ0AT9A2,sunday bloody sunday remastered 2008,36,5,-0.8,u2,2,1,0.0,war remastered,14,2,0.0,1983,2,28
5CpkVOosLFc83LbwqO6hnI,65,5rr0xAQfk01cPi1N37jX11,got paid,8,2,0.0,sigala,6,1,0.0,brighter day,12,2,0.0,2018,9,28
5E00xRhYsooyC3MBA2H848,72,2feDIjnD9BrZsfgi5CbEoK,star,4,1,0.0,vize,4,1,0.0,star,4,1,0.0,2019,5,3
35irxCsC8QXJ1IN0eioD3H,44,0k75jOkzHNHY3IdmjyZA9u,friend mine remix,17,3,0.0,kelly price,11,2,0.0,soul woman,10,2,0.0,1998,1,1
4R8BJggjosTswLxtkw8V7P,86,1V9QpD8kjA2iHCElhFGvlo,conoce remix,12,2,0.0,jhay cortez,11,2,0.0,famouz,6,1,0.0,2019,5,24
3cRJo0hXMcrXa7oLfAUU4d,50,6gi1JqZbK74yWCKTpiC022,natural,7,1,0.1,paty cantu,10,2,0.0,natural,7,1,0.1,2017,10,20
5Df6eVUr5N0eZInCo3VmJG,40,3tWiyGxITSZk9eu8ISO9Ai,claimen,7,1,0.0,jayh,4,1,0.0,claimen,7,1,0.0,2014,12,12
27aGlicHJKf5QY20looYlR,67,4UYc2CKvpyr2e1moEY6TL0,f love feat teyana taylor,25,5,0.5,kyle,4,1,0.0,light mine deluxe,17,3,0.5,2019,8,23
7MUazB4rGIqFFIkjT95rCO,54,7ImQIxwDqi9OKS93QMsKQN,baiana,6,1,0.0,bakermat,8,1,0.0,baiana,6,1,0.0,2019,7,26
5RTeMqtMcVCOukwgiNg11H,37,57oXPv7yhDbk5TQjspArGP,call,4,1,0.0,ben harper innocent criminal,28,4,0.04999999999999999,call,4,1,0.0,2016,2,2
2AoJ1NSLrqfppo6oT5Bqc8,0,0CpiMqngS5qF04ndUM8BLU,loch ness,9,2,0.0,gizmo,5,1,0.0,loch ness,9,2,0.0,2017,7,13
15WD2cgiZAlQSY6DHr7rW3,1,7tES8iQ9UqwRVQYHLNodzt,,0,0,0.0,,0,0,0.0,tape 1,6,2,0.0,2016,1,15
6tf0bXVfaNy60dE3Yn4Q8o,56,6L3P7MRX3tCyxDI4s6aCoj,esperame feat elastic bond,26,4,0.0,los amigo invisibles,20,3,0.0,el paradise,11,2,0.0,2017,2,24
0E5EcB6lR9ku0RkBEKmkR7,44,0RxeLsWafPCah0PuBIH2w1,leader tomorrow,15,2,0.0,perkele,7,1,0.0,leader tomorrow,15,2,0.0,2019,1,18
3dqGLyXoP2Bo32eU6Rd8SQ,41,2STjWMmq8CwbLKvvMua7wG,setting fire blasterjaxx remix,30,4,0.0,chainsmokers,12,1,0.0,setting fire remixes,20,3,0.0,2016,12,23
3PDO7rJONWwJBcYEwC7GVb,35,1vLagTg8niJV2TAeVecAIr,spit,4,1,0.0,njayc,5,1,0.0,know,4,1,0.0,2019,12,10
1boHm9rjmvzxpJASd9dnGK,59,6Xu470gdLgDOnFDj5qND1N,slow jamz feat kanye west jamie foxx,36,7,-0.30000000000000004,twista,6,1,0.0,kamikaze,8,1,0.0,2004,1,27
0IBgCsG8dRnUtveiIaoFHF,56,6EnEIHhrTtnWKKlWsHicTU,bed def mix,11,3,0.0,dru hill,8,2,0.0,hit,3,1,0.0,2005,10,11
5nKnfKcH9r2Wt33RhRWXhr,0,0GVhYhZXgqW1GcYP3dU4g6,rockin original mix,19,3,0.375,dubvision,9,1,0.0,rockin,6,1,0.0,2014,2,7
2tilX6FUl0IwFgiOYjuc6V,62,6k63cIUizpLu0h5hhIg8LG,unlove,6,1,0.0,armin van buuren,16,3,0.0,unlove,6,1,0.0,2019,10,18
6xYd4zCVeSp80Un2Rl9wDs,2,1Owp8VOaFEk4r7zkvGOHmE,cruisin carl mackintosh mix,27,4,0.0,dangelo,7,1,0.0,brown sugar,11,2,0.0,1995,7,3
1RTvfARVlo7MdZln3xDamz,18,3uP3ufwg4FE7HHj2vrkjF5,like lion reyer remix,21,4,0.0,reyer,5,1,0.0,like lion,9,2,0.0,2017,11,16
5fxdGJIIqlcsXFRo0Am1AL,23,3eTl46sCiQWakzwoGhmPTz,alles oder nichts,17,3,0.0,subway sally,12,2,0.0,schwarz schwarz,15,2,0.0,2011,1,1
0MrD47wtvAu6igsy8vqUzN,48,7JnLsJWNUf50DGZ5JhBgbO,uhh ahh,7,2,0.0,boyz ii men,11,3,0.0,cooleyhighharmony expanded edition,34,3,0.0,2009,1,1
0gPQTLaqHDgdupKEok7J2x,70,5TedEgCbtmvDnXzUtXEFJY,7 day,5,2,0.0,craig david,11,2,0.0,born,4,1,0.0,2001,3,3
2VpTT9dmZapkRO61WFxs3m,27,2RpmZvo7tIJsMaxXfj33k2,crown,5,1,0.0,rapsody,7,1,0.0,crown,5,1,0.0,2016,11,17
3i2Q3cFdFzJ39nV9sAt3Pc,54,5SXT6dwhHX56Sos7KMcMF5,kusanagi,8,1,0.0,odesza,6,1,0.0,return,6,1,0.0,2014,9,8
7i8OCYUCt76BjxFPB6bYNY,37,56mlNJt01PcnFxRtz0Kdnv,grid,4,1,0.0,ummet ozcan,11,2,0.0,grid,4,1,0.0,2019,1,28
4LIu4EcvRwvvtHJSgwVagi,37,50HBVK8Apz35eAB3PQ2gq3,house party,11,2,0.0,anja kotar,10,2,0.0,house party,11,2,0.0,2019,11,15
0t8FEAs1I7v2PLPMHS4mgv,0,4Bql8tIDwUopC8YRyZY4H5,ether,5,1,0.0,na,2,1,0.0,stillmatic,10,1,0.0,2001,12,18
1c6GS3WO8lK7n4b3EOhSLC,32,7tAv6YInjBhHbBjs8tqNlk,mighty god,10,2,0.4,deitrick haddon,15,2,0.0,church moon,11,2,0.0,2011,1,21
1ZfTpp1U3oyarjE6BJRWqm,59,0nkPDE37wScr94mANhr3r5,ley de newton,13,3,0.0,beatriz luengo,14,2,0.0,bela sus moskitas muertas,25,4,0.0,2011,9,19
3Fvw8hX5uajqFqZJB1KhGi,30,4TpGJGIWPszZfEokHkyZiJ,squad mera,10,2,0.0,splash,6,1,0.0,u r,3,2,0.0,2018,4,20
03GzYByXsXHcoEAxjsWv9G,21,17mrdLXkhmlY36jRm9cUbw,slow motion,11,2,-0.30000000000000004,color badd,10,2,0.0,cmb,3,1,0.0,1991,7,23
1BizaeYrg1YFBrbgi450AV,31,6oP5G7dwBYG4dFSGzlslsq,world made,10,2,0.0,galardo,7,1,0.0,world made,10,2,0.0,2019,12,16
1izX2DJ0C4ULbe6ptR9Nz3,67,4X381fJ53pMVKyFYoFNBYA,dork,4,1,0.0,sueco child,11,2,0.0,miscreant,9,1,0.0,2019,9,20
0lHYQoSwhIKqUjUsbQygyl,21,5RCmomigCb0VuGdltjtU1i,simple thing,12,2,0.0,harukid,7,1,0.0,simple thing,12,2,0.0,2020,1,12
05iMQqncVBIm4AE26EvaTL,69,3pNoZEMsLO0HZygvwaXANB,andar conmigo,13,2,0.0,julieta venegas,15,2,0.0,si,2,1,0.0,2003,11,18
37HlozQACAXm12NSaZIxF7,42,6nZJ328QRWOjMlvMMWOPGv,game,4,1,-0.4,rick ross,9,2,0.0,game,4,1,-0.4,2013,1,1
6gQaf0ANLks2uWl2AHhU26,47,0sTdSeeY4Ubzoikhtm66JO,hate love,9,2,-0.15000000000000002,game,4,1,-0.4,hate love,9,2,-0.15000000000000002,2005,1,1
6CNscPXOoE9fln0ShewnaB,3,69xLXP9U8Nu5UwQDaPL3f9,stop player remady swiss mix,28,5,0.0,dj antoine,10,2,0.0,stop remixes,12,2,0.0,2008,8,11
2BVjchpnuivyc9rG0macnn,18,09vZfPgGgpSNWcf0rrxdk1,highlight week,14,2,0.0,east harbor,11,2,0.0,highlight week,14,2,0.0,2019,12,12
2MsDhTOfSW6XC5eAYibdlo,24,4cucWaFvam9ESA6HsspdY6,lover,5,1,0.0,sweetback,9,1,0.0,stage 2,7,2,0.0,2004,2,3
4F6P9kNwtx25mqH1NJqfYY,6,3fhCqQ6AmZ8FHWkBMrYT30,committed sparkle motion dubvision remix,40,5,0.0,discopolis,10,1,0.0,committed sparkle motion,24,3,0.0,2013,2,11
0kYIsBXBR8bg8JN6xuqIDK,6,4saAsJgmmKqFWTzaTdiYzC,since gone,10,2,0.0,rainbow,7,1,0.0,rock,4,1,0.0,2003,1,1
6c0i4gSQ0Ia5VBPRhTH6CG,23,0l9OhTUJz7I3YSZEE2T14s,never let go radio edit,23,5,0.0,dash berlin,11,2,0.0,never let go,12,3,0.0,2015,2,23
4FtuDjqmTPP9mjxygLKzEm,63,34vlTd4355ddD4q9pPsoqF,omo,3,1,0.0,burna boy,9,2,0.0,african giant,13,2,0.0,2019,7,25
4iD4xA4EtVhuaHZC7K5Z08,0,6TQci1Jzevg7NWNLgIyGy3,secret diplo remix,18,3,-0.4,tiesto,6,1,0.0,secret diplo remix,18,3,-0.4,2015,7,10
3QEqBKFS8boYIAELBcHUnj,41,4qzveuyWchP5wpVZ6PKm3O,yeshua quero ver voce feat marcelo markes,41,7,0.0,gui brazil,10,2,0.0,yeshua quero ver voce,21,4,0.0,2018,3,16
64BbK9SFKH2jk86U3dGj2P,78,2Y9IRtehByVkegoD7TcLfi,otherside,9,1,0.0,red hot chili pepper,20,4,0.125,californication deluxe edition,30,3,0.6,1999,6,8
158DIbrVt4YbqNnWyRCS3P,62,4UhEjfIRx4tE1XRY21vwNa,hate feat puff daddy,20,4,-0.8,na,2,1,0.0,,0,0,0.0,1999,4,6
14sOS5L36385FJ3OL8hew4,81,6nAjd2MlBY1f1mNu6BsWLO,happy,5,1,0.8,kygo,4,1,0.0,happy,5,1,0.8,2018,10,26
0hwzVvjK8e8haBOa9NWBfP,16,1NcwpgEwKoQnhkTdhrKCoj,tribe,5,1,0.0,wyko,4,1,0.0,tribe,5,1,0.0,2019,9,27
6P8zpVE2EIzyDneBl30Hma,36,7cjCL4P1EqYBM4XI6KE6qG,pathetic,8,1,-1.0,word,4,1,0.0,pathetic,8,1,-1.0,2019,11,20
